[INFO] Connecting to vehicle at 127.0.0.1:14550 ...
[INFO] Setting GUIDED mode ...
[INFO] Arming motors ...
[INFO] Taking off to 15.0 m ...
[TAKEOFF] Alt: -0.22 m
[TAKEOFF] Alt: -0.21 m
[TAKEOFF] Alt: -0.21 m
[TAKEOFF] Alt: -0.17 m
[TAKEOFF] Alt: -0.14 m
[TAKEOFF] Alt: -0.13 m
[TAKEOFF] Alt: -0.14 m
[TAKEOFF] Alt: -0.15 m
[TAKEOFF] Alt: -0.14 m
[TAKEOFF] Alt: -0.13 m
[TAKEOFF] Alt: -0.12 m
[TAKEOFF] Alt: -0.12 m
[TAKEOFF] Alt: -0.10 m
[TAKEOFF] Alt: -0.08 m
[TAKEOFF] Alt: -0.06 m
[TAKEOFF] Alt: -0.06 m
[TAKEOFF] Alt: -0.06 m
[TAKEOFF] Alt: -0.01 m
[TAKEOFF] Alt: 0.05 m
[INFO] Target altitude reached (≈95%).
[INFO] Loading YOLO model: yolo11l.pt
[INFO] Entering detection + control loop ... (press 'q' to quit window)
[CONTROL] det_conf=0.92 | err_x=76.0px err_y=-105.6px | cmd vx=5.00 vy=1.52 vz=-3.17 | meas vx=0.00 vy=-0.01 vz=-0.03 | Alt=-0.10
[CONTROL] det_conf=0.89 | err_x=79.2px err_y=-105.1px | cmd vx=5.00 vy=1.58 vz=-3.15 | meas vx=0.00 vy=-0.01 vz=-0.03 | Alt=-0.10
[CONTROL] det_conf=0.89 | err_x=77.6px err_y=-104.5px | cmd vx=5.00 vy=1.55 vz=-3.14 | meas vx=0.00 vy=-0.02 vz=-0.03 | Alt=-0.11
[CONTROL] det_conf=0.89 | err_x=76.6px err_y=-103.8px | cmd vx=5.00 vy=1.53 vz=-3.11 | meas vx=0.00 vy=-0.02 vz=-0.03 | Alt=-0.11
[CONTROL] det_conf=0.87 | err_x=75.4px err_y=-103.3px | cmd vx=5.00 vy=1.51 vz=-3.10 | meas vx=0.00 vy=-0.01 vz=-0.02 | Alt=-0.12
[CONTROL] det_conf=0.90 | err_x=74.3px err_y=-101.5px | cmd vx=5.00 vy=1.49 vz=-3.04 | meas vx=0.00 vy=-0.01 vz=-0.02 | Alt=-0.12
[CONTROL] det_conf=0.89 | err_x=75.0px err_y=-99.9px | cmd vx=5.00 vy=1.50 vz=-3.00 | meas vx=0.00 vy=-0.01 vz=-0.02 | Alt=-0.13
[CONTROL] det_conf=0.91 | err_x=75.5px err_y=-97.4px | cmd vx=5.00 vy=1.51 vz=-2.92 | meas vx=0.00 vy=-0.01 vz=-0.02 | Alt=-0.13
[CONTROL] det_conf=0.91 | err_x=76.5px err_y=-94.9px | cmd vx=5.00 vy=1.53 vz=-2.85 | meas vx=0.00 vy=0.00 vz=-0.02 | Alt=-0.13
[CONTROL] det_conf=0.92 | err_x=78.6px err_y=-93.0px | cmd vx=5.00 vy=1.57 vz=-2.79 | meas vx=0.00 vy=0.00 vz=-0.02 | Alt=-0.13
[CONTROL] det_conf=0.92 | err_x=79.1px err_y=-92.9px | cmd vx=5.00 vy=1.58 vz=-2.79 | meas vx=-0.01 vy=0.00 vz=-0.02 | Alt=-0.13
[CONTROL] det_conf=0.91 | err_x=73.5px err_y=-92.9px | cmd vx=5.00 vy=1.47 vz=-2.79 | meas vx=-0.01 vy=0.00 vz=-0.02 | Alt=-0.13
[CONTROL] det_conf=0.90 | err_x=72.4px err_y=-92.4px | cmd vx=5.00 vy=1.45 vz=-2.77 | meas vx=-0.01 vy=0.00 vz=-0.03 | Alt=-0.11
[CONTROL] det_conf=0.90 | err_x=73.9px err_y=-93.1px | cmd vx=5.00 vy=1.48 vz=-2.79 | meas vx=-0.01 vy=0.00 vz=-0.03 | Alt=-0.11
[CONTROL] det_conf=0.90 | err_x=74.2px err_y=-93.8px | cmd vx=5.00 vy=1.48 vz=-2.81 | meas vx=-0.01 vy=0.00 vz=-0.03 | Alt=-0.11
[CONTROL] det_conf=0.91 | err_x=83.0px err_y=-95.7px | cmd vx=5.00 vy=1.66 vz=-2.87 | meas vx=-0.01 vy=0.00 vz=-0.03 | Alt=-0.11
[CONTROL] det_conf=0.92 | err_x=86.3px err_y=-97.5px | cmd vx=5.00 vy=1.73 vz=-2.93 | meas vx=-0.01 vy=0.00 vz=-0.02 | Alt=-0.09
[CONTROL] det_conf=0.92 | err_x=85.1px err_y=-100.7px | cmd vx=5.00 vy=1.70 vz=-3.02 | meas vx=-0.01 vy=0.00 vz=-0.02 | Alt=-0.09
[CONTROL] det_conf=0.92 | err_x=80.9px err_y=-104.1px | cmd vx=5.00 vy=1.62 vz=-3.12 | meas vx=0.00 vy=0.00 vz=-0.02 | Alt=-0.08
[CONTROL] det_conf=0.91 | err_x=79.1px err_y=-106.7px | cmd vx=5.00 vy=1.58 vz=-3.20 | meas vx=0.00 vy=0.00 vz=-0.02 | Alt=-0.08
[CONTROL] det_conf=0.91 | err_x=91.3px err_y=-108.3px | cmd vx=5.00 vy=1.83 vz=-3.25 | meas vx=-0.01 vy=0.00 vz=-0.02 | Alt=-0.07
[CONTROL] det_conf=0.91 | err_x=93.7px err_y=-110.5px | cmd vx=5.00 vy=1.87 vz=-3.32 | meas vx=-0.01 vy=0.00 vz=-0.02 | Alt=-0.07
[CONTROL] det_conf=0.90 | err_x=96.3px err_y=-113.7px | cmd vx=5.00 vy=1.93 vz=-3.41 | meas vx=-0.01 vy=0.00 vz=-0.03 | Alt=-0.07
[CONTROL] det_conf=0.92 | err_x=113.4px err_y=-115.6px | cmd vx=5.00 vy=2.27 vz=-3.47 | meas vx=-0.01 vy=0.00 vz=-0.03 | Alt=-0.07
[CONTROL] det_conf=0.92 | err_x=119.7px err_y=-115.0px | cmd vx=5.00 vy=2.39 vz=-3.45 | meas vx=0.00 vy=-0.01 vz=-0.03 | Alt=-0.07
[CONTROL] det_conf=0.92 | err_x=124.3px err_y=-114.0px | cmd vx=5.00 vy=2.49 vz=-3.42 | meas vx=0.00 vy=-0.01 vz=-0.03 | Alt=-0.07
[INFO] KeyboardInterrupt received. Exiting loop.
[INFO] Switching to LOITER for safe hover.
Traceback (most recent call last):
  File "/home/kinetic-indowings/YoloV11-Ultralytics/striking.py", line 217, in <module>
    run(
  File "/home/kinetic-indowings/YoloV11-Ultralytics/striking.py", line 191, in run
    time.sleep(1.0)
KeyboardInterrupt
